haussmann,ascenseur,orientation_sud,WC_separes,salon,cuisine,metro_proche,refait_recemment,mezzanine,calme,digicode,videophone,chauffage_electrique,chauffage_individuel,ecoles_proches,commerces_proches,sur_cour,vue_toits,porte_blindee,poutres_apparentes,parquet,baignoire,cuisine_moderne,cuisine_americaine,cuisine_equipee,sans_vis_a_vis,balcon,cinemas_proches,cheminee,prevoir_travaux,parking,cave,rangements,immeuble_pierre,gardien,dressing,lumineux,moulures,double_vitrage,ravalements_recents,buanderie,chauffage_gaz,parking_public_proche,debarras,jardin,maison,appartement,entree,plan_etoile,traversant,terrasse,piscine,terrains_sport_proches,meuble,etat_general,etat_copropriete,studio,surface,coordonnee_x,coordonne_y,arrondissement,etage,nombre_etages,nombre_pieces,nombre_salles_de_bains,nombre_WC,nombre_chambres,date_refection,charges,nombre_fenetres,surface_balcon,date_construction,hauteur_plafond,taxe_fonciere,date_ravalement,honoraires,terrasse_surface,piscine_taille,classification_energie,prix
,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,17,,,14,,,,,,,,,,,,,,,,,,,212000
,,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,1,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,49,,,14,2,,3,,,2,,,,,,,,,,,,,510000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1,,,,,,1,,,,106,,,14,5,,6,1,,2,,,,,,,,,,,,,840000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,99,,,16,,,4,,,,,,,,,,,,,,,,850000
,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,1,,,,,,,,,1,1,,,,,,1,,,,120,,,16,,,5,,2,3,,,,,,,,,,,,,1050000
,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,90,,,9,1,,4,,,2,,,,,,,,,,,,,880000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,1,,,,1,,,,123,,,14,4,,5,,,3,,,,,,,,,,,,,1353000
,1,,,,1,,,,,1,1,,,,,,,,,1,,,,,,,,,,1,1,,,,,1,,,,1,,,,,,1,,,,1,,,,,,,104,,,17,,,4,,,,,,,,,,,,,,,,1422000
,1,,,,1,,,,,1,1,,,,,,,,,1,,,,,,,,,,1,1,,,,,1,,,,1,,,,,,1,,,,1,,,,,,,125,,,17,,,5,,,,,,,,,,,,,,,,1763000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,116,,,14,5,,6,,,,,,,,,,,,,,,,845000
,,,,1,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,,1,,,1,,,,1,,,,45,,,17,2,,3,,,2,,,,,,,,,,,,,360000
,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,110,,,17,,,5,,,4,,,,,,,,,,,,,1190000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,1,,1,,,,,,,,1,,,,1,,,,,,,109,,,17,8,,5,,,,,,,,,,,,,,,,1146000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,126,,,17,,,5,,,,,,,,,,,,,,,,1600000
,1,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,52,,,17,4,,3,,,,,,,,,,,,,,,,538000
,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,64,,,17,,,3,,,,,,,,,,,,,,,,430000
,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,54,,,17,2,,2,,,,,,,,,,,,,,,,363000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,17,5,,,,,,,,,,,,,,,,,,89000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,120,,,17,12,,5,,,,,,,,,,,,,,,,1450000
,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,39,,,17,,,2,,,,,,,,,,,,,,,,299000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,1,,1,,,,,,,,1,,,,1,,,,,,,109,,,17,5,,4,,,,,,,,,,,,,,,,1091000
,,,,,1,,,,1,,,,,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,15,,,17,1,,,,,,,,,,,,,,,,,,134000
,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,1,9,,,8,6,,,,,,,,,,,,,,,,,,100000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,29,,,8,,,2,,,,,,,,,,,,,,,,335000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,1,,,,52,,,17,3,,2,,,,,,,,,,,,,,,,481000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,215,,,8,,,5,,,4,,,,,,,,,,,,,2990000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,1,,,,84,,,8,,,3,,,,,,,,,,,,,,,,1028000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,,,,41,,,15,,,2,,,,,,,,,,,,,,,,359000
1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,1,1,,,,,,,,1,,,,,,,,,,,130,,,8,,,5,,,,,,,,,,,,,,,,1149000
,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,110,,,8,,,5,,,,,,,,,,,,,,,,1220000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,,,,,,,,,,1,,,,,,1,1,,,60,,,15,4,,3,,,2,,,,,,,,,,,,,525000
,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,33,,,15,3,,2,,,,,,,,,,,,,,,,284000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,1,1,,1,,,,1,,,,62,,,15,2,,3,,,,,,,,,,,,,,,,449000
,1,,,,1,,,,,1,1,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,1,,,,,,1,,,,1,,,,,,,47,,,17,13,,2,,,,,,,,,,,,,,,,524000
,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,1,,1,1,,,1,,,1,1,,,73,,,15,,,3,,,2,,,,,,,,,,,,,720000
,1,,1,,1,,,,,1,,,,,,1,,,,1,,,,,,,,1,,,,,1,,1,,1,,,,,,,,,1,,1,,,,,1,,,,72,,,17,,,3,,,,,,,,,,,,,,,,690000
,1,,,1,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,1,,,,69,,,15,3,,4,,,2,,,,,,,,,,,,,535000
,,,1,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,43,,,15,,,2,,,,,,,,,,,,,,,,549000
,1,,,,1,,,,,1,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,15,,,15,6,,,,,,,,,,,,,,,,,,142000
,1,,,1,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,1,,,,69,,,15,3,,4,,,2,,,,,,,,,,,,,535000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,24,,,14,,,2,,,,,,,,,,,,,,,,235000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,1,,,,163,,,15,,,6,,,,,,,,,,,,,,,,1495000
,1,,1,,1,,,,1,,,,,,,,,,,,,,,1,,1,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,1,,,,88,,,15,3,,4,,,2,,,,,,,,,,,,,820000
,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,60,,,15,2,,3,,,,,,,,,,,,,,,,488000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,,,,1,,,1,,,,,,,,,1,33,,,15,,,,,,,,,,,,,,,,,,,310000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,1,,,,,,,,,1,,1,,,,1,,,,29,,,15,2,,2,,,,,,,,,,,,,,,,303000
,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,8,,,15,,,,,,,,,,,,,,,,,,,96000
,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,84,,,15,1,,4,,,2,,,,,,,,,,,,,550000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,1,,,,1,,,1,,,,48,,,15,,,2,,,,,,,,,,,,,,,,624000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,,,,,,,,,,,,,,,,,,85000
,1,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,1,,,,,,,,,,63,,,9,,,3,,,,,,,,,,,,,,,,559000
,1,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,1,40,,,9,,,2,,,,,,,,,,,,,,,,395000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,8,,,9,6,,,,,,,,,,,,,,,,,,74000
,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,1,,,,1,,,,47,,,9,5,,3,,,,,,,,,,,,,,,,427000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,1,24,,,9,5,,,,,,,,,,,,,,,,,,290000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,1,,,,,,,1,1,,,,,,1,,,,51,,,9,,,2,,,,,,,,,,,,,,,,460000
,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,1,1,1,,,,,,,,,,1,,1,,,,1,,,,125,,,9,4,,5,,,2,,,,,,,,,,,,,950000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,37,,,8,,,,,,,,,,,,,,,,,,,625000
,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,155,,,9,5,,5,,,4,,,,,,,,,,,,,1250000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,8,,,9,,,,,,,,,,,,,,,,,,,70000
,,,,,1,,,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,36,,,9,,,,,,,,,,,,,,,,,,,335000
,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,41,,,14,5,,2,,,,,,,,,,,,,,,,430000
,,,1,,1,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,,,9,,,6,,,2,,,,,,4,,,,,,,1660000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,32,,,14,,,,,,,,,,,,,,,,,,,250000
,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,1,,,62,,,14,4,,3,1,1,2,,,,,,,,,,,,,500000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,12,,,14,,,,,,,,,,,,,,,,,,,135000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,1,,,,1,,,,50,,,14,2,,3,,,,,,,,,,,,,,,,420000
,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,1,,,,1,,,,88,,,14,2,,4,,,,,,,,,,,,,,,,710000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,1,22,,,14,,,,,,,,,,,,,,,,,,,220000
,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,,,,105,,,14,,,4,,,2,,,,,,,,,,,,,787000
1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,125,,,14,,,5,,,3,,,,,,,,,,,,,1600000
,1,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,34,,,14,3,,2,,,,,,,,,,,,,,,,335000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,,,14,,,,,,,,,,,,,,,,,,,174000
,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,1,,,1,,,,75,,,14,,,3,,,2,,,,,,,,,,,,,1150000
,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,1,,,,1,,,,,,,110,,,14,,,4,,,3,,,,,,,,,,,,,1085000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,1,,,,1,,,,50,,,14,,,2,,,,,,,,,,,,,,,,449000
,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,45,,,14,5,,2,,,,,,,,,,,,,,,,380000
,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,1,1,,1,,,,1,,,,128,,,14,8,,5,2,,3,,,,,,,,,,,,,950000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,1,,,1,,,,114,,,17,3,,5,,,,,,,,,,,,,,,,890000
,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,79,,,14,,,4,,,,,,,,,,,,,,,,718000
,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,1,,,,55,,,14,4,,,,,,,,,,,,,,,,,,490000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,1,19,,,17,,,,,,,,,,,,,,,,,,,170000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,1,,,1,,,,125,,,14,,,4,2,,2,,,,,,,,,,,,,1150000
,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,34,,,14,,,2,,,,,,,,,,,,,,,,299000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,1,18,,,17,,,,,,,,,,,,,,,,,,,157000
1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,125,,,9,,,4,,,3,,,,,,,,,,,,,1089000
,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,1,,,,,,,,,1,1,,,,,,1,,,,44,,,17,4,,3,,,,,,,,,,,,,,,,400000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,,,,1,,1,,,,,,,,,,,120,,,17,,,5,2,2,3,,,,,,,,,,,,,1477000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,21,,,17,1,,,,,,,,,,,,,,,,,,170000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,111,,,17,,,3,,,2,,,,,,,,,,,,,1034000
,,,1,,1,,,,1,1,,,,,,1,,,,1,,,,1,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,1,,,,54,,,8,2,,2,,,,,,,,,,,,,,,,844000
,1,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,45,,,17,2,,2,,,,,,,,,,,,,,,,450000
,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,45,,,8,6,,3,,,,,,,,,,,,,,,,660000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,1,,,,,,,1,,,,101,,,8,,,4,,2,,,,,,,,,,,,,,1050000
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,55,,,8,,,2,,,,,,,,,,,,,,,,660000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,71,,,8,,,3,,,2,,,,,,,,,,,,,1075000
,1,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,,,45,,,8,,,2,,,1,,,,,,,,,,,,,660000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,1,,,,1,,,,105,,,8,3,,3,,2,2,,,,,,,,,,,,,1350000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,43,,,17,5,,2,,,,,,,,,,,,,,,,320000
,,,1,,1,,,,1,1,,,,,,1,,,,1,,,,1,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,1,,,,58,,,8,4,,2,,,,,,,,,,,,,,,,978000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,9,6,,,,,,,,,,,,,,,,,,60000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,1,28,,,16,2,,,,,,,,,,,,,,,,,,290000
,1,,,,1,,,,1,,,,,,,1,,,,,,,1,,,1,,,,1,1,,,1,,1,,,,,,,,,,1,1,,1,1,,,1,,,,113,,,16,7,,5,,,4,,,,,,,,,,30,,,1150000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,100,,,16,,,,,,2,,,,,,5,,,,,,,1090000
,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,1,1,,,,,,1,,,,376,,,16,,,10,4,,6,,,,,,,,,,,,,5950000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,83,,,16,2,,4,,,3,,,,,,,,,,,,,695000
1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,79,,,16,,,3,,,2,,,,,,,,,,,,,683000
,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,91,,,16,,,3,,,2,,,,10,,,,,,,,,830000
1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,1,,,,59,,,16,,,2,,,,,,,,,,,,,,,,668000
,,,1,,1,,,,1,1,,,,,,1,,,,1,,,,1,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,1,,,,52,,,8,4,,2,,,,,,,,,,,,,,,,881000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,30,,,16,,,,,,,,,,,,,,,,,,,240000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,24,,,17,,,,,,,,,,,,,,,,,,,215000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,,,1,,,,,,,,,,38,,,15,4,,2,,,,,,,,,,,,,,,,347000
,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,1,1,,,,,,1,,,,185,,,17,3,,5,,,3,,,,,,,,,,,,,1715000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,11,,,15,,,,,,,,,,,,,,,,,,,118000
,1,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,1,1,,1,1,,1,,,,,,1,,,,,,,1,,,,133,,,16,3,,5,,,3,,,,,,,,,,,,,970000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,35,,,15,,,2,,,,,,,,,,,,,,,,389000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,1,1,,,,,,1,,,,35,,,16,3,,,,,,,,,,,,,,,,,,267000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,,1,,,,,,,1,,,,120,,,16,2,,4,,2,,,,,,,,,,,,,,1239000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,,,80,,,15,,,3,,,2,,,,,,,,,,,,,1200000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,45,,,15,,,2,,,,,,,,,,,,,,,,418000
,,,1,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,1,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,121,,,16,3,,4,,2,,,,,,,,,,,,,,1080000
,1,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,125,,,16,,,4,,,,,,,,,,,,,,,,1050000
,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,1,,,1,,,,51,,,15,21,22,2,,,,,,,,,,,,,,,,510000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,30,,,16,4,,2,,,,,,,,,,,,,,,,231000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,59,,,16,,,2,,,,,,,,,,,,,,,,450000
,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,105,,,16,,,4,,,2,,,,,,,,,,,,,1180000
,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,1,1,1,,1,,,,,,,,,,,,1,1,,,,,,1,,,,162,,,16,,,6,,,,,,,,,,,,,,,,1690000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,1,22,,,16,4,,,,,,,,,,,,,,,,,,225000
,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,1,,,,72,,,16,1,,3,,2,2,,,,,,,,,,,,,599000
,1,,,,1,,,,1,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,6,,,16,2,,3,,,,,,,,,,,,,,,,460000
,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,31,,,16,1,,,,,,,,,,,,,,,,,,315000
,1,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,39,,,16,8,,,,,,,,,,,,,,,,,,274000
,,,1,,1,,,,1,1,,,,,,1,,,,1,,,,1,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,1,,,,50,,,8,2,,2,,,,,,,,,,,,,,,,786000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,118,,,16,,,5,,,,,,,,,,,,,,,,1150000
1,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,,1,,,,,,,,141,,,16,,,5,,,,,,,,,,,,,,,,1680000
,,,1,,1,,,,1,1,,,,,,1,,,,1,,,,1,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,1,,,,54,,,8,1,,2,,,,,,,,,,,,,,,,810000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,33,,,8,6,,5,,,,,,,,,,,,,,,,335000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,33,,,8,6,,,,,,,,,,,,,,,,,,335000
,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,25,,,8,6,,,,,,,,,,,,,,,,,,350000
,1,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,30,,,8,4,,,,,,,,,,,,,,,,,,373000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,145,,,8,3,,4,,2,3,,,,,,,,,,,,,1804000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,1,,,,,,,,,1,1,,,,,,1,,,,144,,,16,3,,5,2,,3,,,,,,,,,,,,,1490000
1,1,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,1,,,,,,1,,,,89,,,8,5,,3,1,1,2,,,,,,,,,,,,,1194000
,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,1,,,1,,,,1,,,,66,,,8,4,,3,,,,,,5,,,,,,,,,,650000
