haussmann,ascenseur,orientation_sud,wc_separes,salon,cuisine,metro_proche,refait_recemment,mezzanine,calme,digicode,videophone,chauffage_electrique,chauffage_individuel,chauffage_collectif,chauffage_sol,ecoles_proches,commerces_proches,sur_cour,vue_toits,porte_blindee,poutres_apparentes,parquet,baignoire,cuisine_moderne,cuisine_americaine,cuisine_equipee,sans_vis_a_vis,balcon,cinemas_proches,cheminee,prevoir_travaux,parking,cave,rangements,immeuble_pierre,gardien,dressing,lumineux,moulures,double_vitrage,ravalements_recents,buanderie,chauffage_gaz,parking_public_proche,debarras,jardin,maison,appartement,entree,plan_etoile,traversant,terrasse,piscine,terrains_sport_proches,meuble,etat_general,etat_copropriete,studio,dernier_etage,local_velos,seloger,explorimmo,fnaim,laforet,pap,paruvendu,coordonnees_precises,surface_q,coordonnee_x_q,coordonnee_y_q,arrondissement_q,etage_q,nombre_etages_q,nombre_pieces_q,nombre_salles_de_bains_q,nombre_WC_q,nombre_chambres_q,date_refection_q,charges_q,nombre_fenetres_q,surface_balcon_q,date_construction_q,hauteur_plafond_q,taxe_fonciere_q,date_ravalement_q,honoraires_q,terrasse_surface_q,piscine_taille_q,classification_energie_q,prix
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,61,23199,488569,7,,7,3,,,2,,,,,,,,,,,,,2000
1,1,,1,,1,,,,,1,,,,1,,,,1,,,,1,1,,,,,1,,1,,,,1,,1,,1,1,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,140,23002,488515,7,5,8,5,2,2,3,,,,,,,,,,,,,5000
,,1,,,1,,,,1,1,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,1,20,23078,488572,7,,,1,1,1,,,,,,,,,,,,,,1000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,1,,1,,,,,,0,170,23199,488569,7,,,6,2,2,3,,,,,,,,,,,,,5000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,1,,,,,,,,,,1,1,,1,1,,,1,,,,1,,1,,,,,,1,61,23071,488567,7,,6,3,1,,1,,,,,,,,,,,,,2000
,1,,,1,1,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,40,23199,488569,7,,,2,,,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,39,23199,488569,7,5,,2,1,1,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,1,,,,,,,,,,,,1,,,,,,,,1,,,1,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,135,23237,488605,7,1,,5,1,1,3,,,,,1900,,,,,,,,3000
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,1,,,,,,1,18,23257,488596,7,4,,1,,,,,,,,,,,,,,,,1000
1,1,,,,1,,,,1,,,,1,,,,,1,,,,1,,,,,,,,1,,,,1,,1,,,1,,,1,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,72,23221,488844,17,5,,2,1,1,1,,,,,1900,,,,,,,,2000
1,1,,,,1,,,,1,,,,1,,,,,1,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,83,23221,488844,17,4,,4,1,1,2,,,,,1900,,,,,,,,2000
,1,,1,,1,,,,,,,,1,,,,,1,,,,1,,,,1,,,,1,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,130,23221,488844,17,,3,6,1,1,4,,,,,,,,,,,,,3000
,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,1,27,23046,488838,17,,,1,,1,,,,,,,,,,,,,,0
1,1,,1,,1,,,,,,,,1,,,,,,,,,1,,,,1,,,,1,,,,,,,1,,1,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,235,23221,488844,17,3,,7,1,1,4,,,,,,,,,,,,,8000
1,1,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,1,,,1,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,55,23211,488809,17,,,2,1,1,1,,,,,1900,,,,,,,,1000
1,1,,,,1,,,,1,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,68,23221,488844,17,6,,2,1,1,1,,,,,1900,,,,,,,,1000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,65,23221,488844,17,2,,3,1,1,2,,,,,,,,,,,,,2000
,1,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,1,,,,,,1,40,23200,488903,17,,5,2,,1,1,,,,,,,,,,,,,0
,1,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,54,23199,488569,7,,,2,1,1,2,,,,,,,,,,,,,2000
,1,,1,1,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,67,23103,488479,7,1,,3,1,1,2,,,,,,,,,,,,,1000
,1,,1,1,1,,,,1,1,,,,,,,,1,,,,1,1,,1,,,1,,1,,,,1,,1,,1,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,200,23115,488495,7,4,6,6,1,3,6,,550,,,1920,,,,,,,,6000
,1,,1,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,163,23199,488569,7,6,,5,1,2,3,,,,,,,,,,,,,5000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,140,23199,488569,7,,6,5,2,2,3,,,,,,,,,,,,,4000
,1,1,,,1,,,,1,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,1,,,1,1,,,,,,1,,,,,,1,,,,,,1,123,23108,488624,7,,7,4,1,2,2,,,,,1911,,,,,,,,3000
,1,,,,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,0,40,23199,488569,7,,,1,,,,,,,,,,,,,,,,1000
,0,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,1,,,,,,1,,,1,,,1,,,,,,1,32,23078,488589,7,3,,1,,1,,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,110,23035,488583,7,4,,4,,2,3,,,,,,,,,,,,,3000
,0,,1,,1,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,44,23221,488844,17,3,,2,,1,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,110,22967,488546,7,3,,4,1,2,2,,,,,,,,,,,,,4000
,1,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,1,,,1,,,,,,1,20,23142,488833,17,,,1,,1,,,,,,,,,,,,,,0
,,,,,1,,,,1,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,1,32,23205,488582,7,,,1,,1,,,,,,,,,,,,,,1000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,0,12,23221,488844,17,,,1,,1,,,,,,,,,,,,,,0
,1,,1,1,1,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1,1,,1,,,1,,,1,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,208,23129,488584,7,4,5,5,1,2,3,,,,,,,,,,,,,6000
,1,,,1,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,0,40,23221,488844,17,5,,2,1,1,1,,,,,1880,,,,,,,,1000
,1,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,46,23118,488846,17,5,7,2,1,1,1,,,,,1930,,,,,,,,1000
,1,,1,1,1,,,,1,1,,,,1,,,,,,,,1,,,,,,,,,,,1,1,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,56,22969,488846,17,1,,2,1,1,1,,,,,1970,,,,,,,,1000
,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,1,,,,,,1,19,23249,488553,7,,,1,,1,,,,,,,,,,,,,,0
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,1,,,,,,1,33,23102,488870,17,,5,2,,1,1,,,,,,,,,,,,,0
,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,85,23199,488569,7,2,7,4,1,1,2,,,,,1904,,,,,,,,2000
,0,,1,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,1,,,1,,,,,,,1,,1,,,,,,0,75,23199,488569,7,,,4,,1,2,,,,,,,,,,,,,2000
,1,,1,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,1,58,23055,488545,7,6,7,3,1,1,2,,,,,1930,,,,,,,,1000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,22,23199,488569,7,1,,2,1,1,1,,,,,,,,,,,,,0
,1,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,63,23214,488573,7,4,,3,1,1,2,,,,,,,,,,,,,1000
,1,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,1,,,,,,1,95,23028,488852,17,6,,3,1,1,2,,,,,,,,,,,,,2000
,1,,,,,,,,1,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,0,35,23199,488569,7,3,,2,1,,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,1,,1,,,1,,,,1,,,,,,1,,,,,,1,85,23265,488563,7,2,6,3,1,1,2,,,,,,,,,,,,,2000
,,,1,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,99,23103,488479,7,1,,4,,1,3,,,,,,,,,,,,,3000
,0,,1,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,1,1,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,37,23084,488501,7,,,2,,1,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,1,,,,,,0,39,23199,488569,7,,5,2,,1,1,,,,,,,,,,,,,1000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,56,23184,488489,7,2,,2,,,1,,,,,,,,,,,,,2000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,67,23084,488501,7,,,3,1,1,1,,,,,,,,,,,,,2000
,0,,1,1,1,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,54,23311,488685,7,5,,3,1,1,1,,,,,1910,,,,,,,,2000
,1,,1,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,1,,,,,,0,116,23221,488844,17,6,,4,1,2,3,,,,,,,,,,,,,3000
,1,,1,,1,,,,,1,,,,,,,,,,,,1,1,,,1,,,,1,,1,,1,,1,,,,,,1,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,180,23199,488569,7,5,,6,1,2,4,,,,,,,,,,,,,5000
,1,,1,,1,,,,1,,,,,,,,,1,,,,1,1,,1,1,,,,1,,,,1,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,70,23249,488553,7,3,6,3,1,1,1,,,,,1900,,,,,,,,3000
,1,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,50,22933,488756,17,2,,2,1,1,1,,320,,,,,,,,,,,1000
,0,,1,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,58,23036,488792,17,5,,3,,1,,,,,,1900,,,,,,,,1000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,1,,,,,,0,58,23199,488569,7,,,2,1,1,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,145,23249,488553,7,3,,5,1,1,4,,,,,,,,,,,,,4000
,1,,1,1,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,57,23257,488596,7,,6,2,1,1,1,,,,,1905,,,,,,,,1000
,1,,1,,1,,,,1,1,,,,,,,,,,,,1,,,,,,1,,1,,,1,1,,1,1,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,323,23175,488575,7,2,,8,3,3,5,,,,,1900,,,,,,,,10000
,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,1,,,,1,,1,1,1,,1,,,1,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,117,23199,488569,7,2,,4,2,2,2,,,,,1890,,,,,,,,3000
,1,,1,,1,,,,,1,,,,,,,,,,,,1,,,,1,,,,1,,,,1,,,,,1,1,,1,,,,,,1,1,,1,,,,1,,,,,,1,,,,,,0,70,23221,488844,17,3,,4,1,1,3,,,,,1914,,,,,,,,2000
,1,,1,1,1,,,,1,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,35,23030,488576,7,1,,2,,1,1,,,,,1800,,,,,,,,1000
,1,,,1,1,,,,1,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,50,23177,488584,7,3,,2,1,1,1,,,,,1800,,,,,,,,2000
,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,70,23199,488569,7,,,3,1,1,2,,,,,,,,,,,,,2000
,1,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,40,23199,488569,7,1,5,2,1,1,1,,,3,,1850,,,,,,,,1000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,1,,,,,,1,39,23153,488584,7,5,,1,,1,,,,,,,,,,,,,,1000
,0,,1,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,40,23208,488547,7,,,2,,1,1,,,,,,,,,,,,,1000
,0,,1,,1,,,,,,,,1,,,,,,,,,1,1,,,,,,,1,,1,1,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,171,23179,488568,7,4,,5,1,1,3,,,,,,,,,,,,,4000
,1,,1,,1,,,,,1,,,,,,,,,,1,,1,,,,,,1,,1,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,140,22903,488753,17,5,6,4,1,2,2,,,,,,,,,,,,,4000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,80,23166,488579,7,,,2,1,1,1,,,,,,,,,,,,,2000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,0,28,23221,488844,17,,,1,1,1,,,,,,1960,,,,,,,,0
,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,65,22969,488846,17,1,,3,1,1,2,,,,,,,,,,,,,1000
,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,77,22915,488781,17,,4,3,,2,2,,,,,1900,,,,,,,,2000
,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,28,23102,488870,17,1,,2,,1,1,,,,,,,,,,,,,0
,1,1,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,1,,,,,,1,58,23209,488580,7,4,,2,,1,1,,,,,,,,,,,,,2000
,1,,,,1,,,,1,,,,1,,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,40,23199,488569,7,3,,2,,1,1,,,,,,,,,,,,,1000
,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,44,23199,488569,7,2,,2,1,1,1,,,,,,,,,,,,,1000
,0,,1,1,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,33,23083,488553,7,4,,2,,1,1,,,,,1800,,,,,,,,1000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,40,23062,488571,7,3,,2,1,1,1,,,,,,,,,,,,,1000
,0,,,,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,1,,,,,,,,1,1,,,,,,,,,,1,,1,,,,,,1,40,23226,488561,7,,3,2,,1,1,,,,,1850,,,,,,,,1000
,1,,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,1,,1,,1,,1,,,,,,,,,,1,1,,1,,,,1,,,,1,,1,,,,,,1,90,23002,488515,7,,13,4,,1,2,,,,,1970,,,,,,,,4000
,,,1,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,1,,,,1,,,,,,,,,1,,,,,,0,230,23199,488569,7,,4,6,2,2,3,,,,,1930,,,,,,,,5000
,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,44,23199,488569,7,2,,2,1,1,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,1,,,1,,,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,120,23221,488844,17,,7,4,1,2,3,,,,,1900,,,,,,,,3000
,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,1,1,,,,,,,1,,,,,,1,,,,,,1,110,23212,488486,7,1,,4,1,1,2,,,,,,,,,,,,,2000
1,1,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,1,,1,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,123,23199,488569,7,6,,5,1,2,3,,,,,1900,,,,,,,,4000
,1,,,,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,1,24,23272,488924,17,5,,1,,,,,,,,,,,,,,,,0
,0,,,,1,,,,,1,,,1,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,38,23140,488610,7,3,,2,,1,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,1,,,1,,,,,,,,,1,,,,,,1,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,55,23221,488844,17,1,,2,,,1,,,,,1970,,,,,,,,1000
,0,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,37,22980,488780,17,2,,2,1,1,1,,,,,,,,,,,,,1000
,,,1,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,30,23217,488938,17,,,2,,1,1,,,,,,,,,,,,,1000
,1,,,1,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,58,23114,488605,7,3,,2,1,1,1,,,,,1850,,,,,,,,2000
,1,,1,,1,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,41,22961,488801,17,6,,2,1,1,1,,,,,,,,,,,,,1000
,,,1,,1,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,30,23136,488943,17,,3,2,1,1,1,,,,,1880,,,,,,,,0
,,,1,,1,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,41,23221,488844,17,,6,2,,1,1,,,,,1800,,,,,,,,1000
,0,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,30,22969,488846,17,6,,2,,1,1,,,,,,,,,,,,,0
,1,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,34,23221,488844,17,,6,2,1,1,1,,,,,1891,,,,,,,,0
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,38,23221,488844,17,,,2,1,1,1,,,,,1930,,,,,,,,1000
,0,,,,1,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,1,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,40,23071,488620,7,3,,2,,1,1,,,,,,,,,,,,,1000
,,,,,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,36,23221,488844,17,3,,2,,1,1,,,,,1900,,,,,,,,1000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,61,22788,488614,7,,,2,1,1,1,,,,,,,,,,,,,2000
,1,,,,1,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,1,1,,1,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,51,23190,488516,7,2,,2,,1,1,,,,,,,,,,,,,1000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,1,,,,,,0,65,23221,488844,17,,6,3,,1,1,,,,,2015,,,,,,,,2000
,1,,1,1,1,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,38,23115,488495,7,5,,2,,1,1,,,,,1930,,,,,,,,2000
,1,,,,1,,,,,1,,,,1,,,,,,,,1,,,,,,,,1,,,1,1,,1,,,1,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,162,23155,488575,7,1,,5,1,1,3,,,,,,,,,,,,,4000
,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,1,1,,1,,,,,,,,,,1,,,,,,0,135,23199,488569,7,,,5,2,2,3,,,,,,,,,,,,,4000
,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,1,,,,,,1,100,23167,488467,7,,7,4,1,2,2,,,,,1900,,,,,,,,3000
,0,,,1,1,,,,1,1,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,35,23140,488610,7,2,,2,,1,1,,,,,1800,,,,,,,,1000
,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,36,23055,488545,7,5,,2,1,1,1,,,,,,,,,,,,,1000
,,,,,1,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,1,,,,,,1,230,23005,488521,7,,,6,2,4,3,,,,,,,,,,,,,6000
,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,0,63,23199,488569,7,,,2,1,1,1,,,,,,,,,,,,,1000
1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,72,23078,488467,7,,7,3,1,1,2,,,,,,,,,,,,,2000
,1,,1,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,0,78,23268,488329,14,6,,3,1,1,2,,,,,,,,,,,,,1000
,1,1,,,1,,,,1,1,,,,1,,,,,,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,57,23324,488277,14,3,6,3,,2,2,,,,,1935,,,,,,,,1000
