haussmann,ascenseur,orientation_sud,wc_separes,salon,cuisine,metro_proche,refait_recemment,mezzanine,calme,digicode,videophone,chauffage_electrique,chauffage_individuel,chauffage_collectif,chauffage_sol,ecoles_proches,commerces_proches,sur_cour,vue_toits,porte_blindee,poutres_apparentes,parquet,baignoire,cuisine_moderne,cuisine_americaine,cuisine_equipee,sans_vis_a_vis,balcon,cinemas_proches,cheminee,prevoir_travaux,parking,cave,rangements,immeuble_pierre,gardien,dressing,lumineux,moulures,double_vitrage,ravalements_recents,buanderie,chauffage_gaz,parking_public_proche,debarras,jardin,maison,appartement,entree,plan_etoile,traversant,terrasse,piscine,terrains_sport_proches,meuble,etat_general,etat_copropriete,studio,dernier_etage,local_velos,seloger,explorimmo,fnaim,laforet,pap,paruvendu,coordonnees_precises,surface,coordonnee_x,coordonnee_y,arrondissement,etage,nombre_etages,nombre_pieces,nombre_salles_de_bains,nombre_WC,nombre_chambres,date_refection,charges,nombre_fenetres,surface_balcon,date_construction,hauteur_plafond,taxe_fonciere,date_ravalement,honoraires,terrasse_surface,piscine_taille,classification_energie,prix
,,,1,1,1,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,64,23178,488778,8,,,2,,2,1,,,,,,,,,,,,,990000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,1,1,,1,,,,,,0,10,23178,488778,8,,6,1,,1,,,,,,,,,,,,,,99000
,1,,1,,1,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,1,1,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,130,23106,488728,8,3,,5,2,2,2,,,9,,,,,,,,,,1580000
,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,1,,1,1,,,,,,,,,,,1,1,,,,,,,,,,1,,1,,,,,,1,159,22998,488704,8,,,5,1,,3,,,,,,,,,,,,,1750000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,146,23128,488705,8,,,5,,,3,,,,,,,,,,,,,1730000
,,,1,,1,,,,,1,,,1,,,,,,,,,1,,,,,,,,1,,,1,1,,,,1,1,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,53,23574,488719,10,2,6,2,1,,1,,,,,1880,,,,,,,,419000
1,,,,1,1,,,,1,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,57,23178,488778,8,,,2,1,,1,,,,,,,,,,,,,800000
,1,,1,,1,,,,1,1,,,,,,,,,,,,,,,1,,,1,,,,,1,,,1,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,50,23574,488719,10,,8,2,1,1,1,,,,,1980,,,,,,,,418000
,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,1,38,23057,488667,8,,,1,,1,,,,,,,,,,,,,,520000
,1,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,103,23178,488778,8,4,,4,1,,2,,,,,,,,,,,,,1395000
,1,,,,1,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,0,145,23178,488778,8,7,,8,,5,5,,,,,,,,,,,,,1365000
,1,,,,1,,,,,1,,,1,,,,,,,,,1,1,,,,,1,,1,,1,1,,1,1,1,,1,,,,,,,,,1,,,1,,,,1,,,,,,1,,,,,,0,188,23178,488778,8,5,,4,1,2,2,,,,,,,,,,,,,3600000
,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,90,23178,488778,8,3,,3,,,2,,,,,,,,,,,,,1230000
,,,1,1,1,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,0,63,23178,488778,8,,,2,,,1,,,,,,,,,,,,,990000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,0,25,23178,488778,8,2,,1,,,,,,,,,,,,,,,,360000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,0,92,23178,488778,8,,,5,,1,3,,,,,,,,,,,,,840000
,1,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,142,23178,488778,8,,6,5,2,3,3,,,,,1900,,,,,,,,1635000
,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,241,23178,488778,8,6,,7,1,2,4,,,,,1900,,,,,,,,3280000
,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,208,23178,488778,8,,,6,1,,4,,,,,,,,,,,,,3200000
,1,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,1,,,1,,,,,,1,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,165,23125,488776,8,,5,4,2,1,3,,,,,1890,,,,,,,,3250000
,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,480,23057,488667,8,,,10,3,5,4,,,,,1900,,,,,,,,25000000
,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,388,23178,488778,8,,6,14,1,3,7,,,,,1895,,,,,,,,5550000
1,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,1,,,,,,1,232,22995,488704,8,,,6,3,,4,,,,,,,,,,,,,2700000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,1,1,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,60,23178,488778,8,,,2,1,1,1,,,,,,,,,,,,,945000
,1,,,,1,,,,1,1,,,1,,,,,,,,,1,,,,,,,,1,,1,1,1,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,63,23178,488778,8,,4,3,1,1,2,,,,,1895,,,,,,,,795000
,1,,1,,1,,,,1,,,1,,,,,,,,,,1,,,,,,,,1,,,1,1,,,,1,1,1,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,63,23574,488719,10,3,5,3,1,1,2,,,,,1844,,,,,,,,620000
,1,,1,,1,,,,,1,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,62,23574,488719,10,1,6,4,,1,3,,,,,,,,,,,,,465000
,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,156,23178,488778,8,,,5,,,,,,,,,,,,,,,,1300000
,0,,1,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,54,23564,488732,10,3,,3,1,1,2,,,,,,,,,,,,,459000
,1,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,1,,1,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,75,23641,488763,10,,6,4,,,1,,,,,,,,,,,,,660000
,1,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,1,,1,,,,,,,,1,,1,,,,,,,,,,,,1,1,,,,,,0,70,23574,488719,10,2,6,3,1,1,2,,,,,1980,,,,,,,,649000
,,,1,,1,,,,1,,,,,,,,,1,,,1,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,0,42,23574,488719,10,4,,2,,1,1,,,,,,,,,,,,,375000
,1,,,1,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,1,1,,1,,,,,,,,,,1,1,,,,,,,1,,,,,1,,,,,,0,102,23178,488778,8,2,5,4,2,,2,,,,,1900,,,,,,,,995000
,,,1,1,1,,,,,1,,,1,,,,,,,,,1,,,,,,,,1,,,1,,,1,1,,1,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,73,23587,488709,10,3,6,3,1,1,2,,,,,,,,,,,,,665000
1,1,,1,1,1,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,1,1,,,1,,,1,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,238,23178,488778,8,,6,8,4,3,5,,,,,,,,,,,,,2300000
,0,,1,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,1,1,,1,,1,,1,,,,,,,,1,,,1,,,,,1,,,,,1,,,,,,0,56,23574,488719,10,2,,2,,1,1,,,,,1920,,,,,,,,447000
,,,,,1,,,,1,1,,,1,,,,,,,,,1,,,,,,,,,1,,1,1,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,0,35,23574,488719,10,,6,2,1,1,1,,,,,1900,,,,,,,,236000
,0,,1,,1,,,,1,1,,,1,,,,,,,1,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,37,23574,488719,10,2,6,2,1,1,1,,,,,1940,,,,,,,,400000
,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,1,55,23638,488675,10,5,,2,1,1,1,,,,,,,,,,,,,440000
,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,1,55,23638,488675,10,5,,2,1,1,1,,,,,,,,,,,,,440000
,,,1,,1,,,,,,,,1,,,,1,,,,,1,,,,,,,,,1,,1,,,,,1,,1,,1,,,,,,1,1,1,1,,,,,,,,,,1,,,,,,1,46,23283,488429,14,,6,2,1,1,1,,,2,,1900,,,,,,,,500000
,1,,1,,1,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,1,,,,,,1,90,23240,488253,14,7,,4,1,1,2,,,,,,,,,,,,,850000
,,,1,,1,,,,,1,,,,,,,,,,,,1,,,,,,1,,,1,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,92,23268,488329,14,3,,4,1,1,2,,,,,,,,,,,,,848000
,,1,,,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,53,23176,488338,14,,6,1,1,1,,,,,,1900,,,,,,,,406000
,1,,1,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,1,,,1,,1,,,,,,,,,,1,1,,,1,,,,,,,1,,1,,,,,,0,57,23268,488329,14,,,4,1,1,3,,,,,,,,,,,,,700000
,,,1,,1,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,58,23268,488329,14,,,4,,,2,,,,,,,,,,,,,530000
,1,,1,1,1,,,,1,1,,1,,,,,,,,,,1,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,1,1,,,,,,,,,,,,1,,,,,,1,74,23276,488346,14,,5,3,1,1,2,,,,,1980,,,,,,,,831000
,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,1,,,1,,1,,1,,,,,,1,,1,1,,1,,,,,,,,,1,1,,,,,,0,70,23268,488329,14,,2,3,1,1,2,,,,,1972,,,,,,,,649000
,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,1,26,23276,488346,14,,,1,,1,,,,,,,,,,,,,,285000
,1,,,,1,,,,,1,,,1,,,,,,,,,1,,,,,,,,1,,,1,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,56,23268,488329,14,,5,3,1,1,2,,,,,1900,,,,,,,,460000
,1,,1,,1,,,,,1,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,1,1,,,,,,,,,1,1,,1,,,,,,,,1,,1,,,,,,0,38,23268,488329,14,,,2,,1,1,,,,,,,,,,,,,351000
,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,1,1,1,,,1,,,,,,,,,1,,,,,,0,138,23268,488329,14,1,,6,,1,4,,,,,,,,,,,,,1470000
,,,,,1,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,0,26,23268,488329,14,,4,1,,,,,,,,,,,,,,,,285000
,,,,,1,,,1,1,,,,,,,,,1,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,0,16,23268,488329,14,,,1,,1,,,,,,,,,,,,,,170000
,1,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,1,,1,1,,1,,,,,,,,,,1,,,,,,0,84,23268,488329,14,3,,4,1,1,2,,,,,1890,,,,,,,,982000
,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,1,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,29,23267,488283,14,,,2,1,1,1,,,,,1900,,,,,,,,235000
,1,,1,,1,,,,1,1,,,1,,,,,,,,,1,,,1,,,,,1,1,,1,,1,,,,1,1,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,51,23879,488410,12,,5,3,1,1,2,,,,,1891,,,,,,,,412000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,1,,,1,,,,,,1,27,24026,488459,12,,10,1,1,1,,,,,,1960,,,,,,,,232000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,1,1,,,,,,,1,,1,,,1,,,,,,0,55,23879,488410,12,1,8,3,1,1,2,,,,,,,,,,,,,370000
,1,,1,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,1,,,,,,1,,,1,,,,,,,,,,1,,,,,,0,90,23268,488329,14,,6,4,1,1,2,,,,,1800,,,,,,,,894000
,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,0,10,23879,488410,12,,6,1,1,1,,,,,,,,,,,,,,109000
,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,65,23960,488395,12,,5,3,1,1,2,,,,,1980,,,,,,,,555000
,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,100,23899,488504,12,5,,5,,1,3,,,,,,,,,,,,,888000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,70,23879,488410,12,,,3,1,1,1,,,,,,,,,,,,,490000
,1,,,,1,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,103,23959,488483,12,,7,5,1,1,3,,,,,1975,,,,,,,,880000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,1,25,24067,488354,12,,,1,,1,,,,,,,,,,,,,,193000
,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,148,23178,488778,8,4,,5,,,3,,,,,,,,,,,,,1680000
,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,1,,1,,,1,1,1,,,1,,1,,,,,,,,,,1,1,,,1,,,,,,,,,1,,,,,,0,104,23879,488410,12,6,,5,,,3,,,,,1971,,,,,,,,768000
,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,1,32,24067,488354,12,,,1,,1,,,,,,,,,,,,,,227000
,1,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,0,46,23178,488778,8,3,,1,1,,,,,,,,,,,,,,,730000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,1,6,23073,488657,8,,6,1,,,,,,,,,,,,,,,,75000
,,,1,,1,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,0,38,23178,488778,8,3,,2,,,1,,,,,,,,,,,,,650000
,,,1,,1,,,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,1,1,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,83,23178,488778,8,,5,4,1,2,2,,,,,,,,,,,,,839000
,1,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,84,23178,488778,8,1,,4,1,2,2,,,3,,,,,,,,,,835000
,1,,1,1,1,,,,1,1,,,1,,,,,,,,,1,,,1,,,1,,,,,1,1,,,1,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,70,23046,488667,8,,,3,1,1,1,,,,,,,,,,,,,1330000
,1,,,1,1,,,,1,1,,,,,,,,1,,,,1,,,,,,,,1,,,1,,1,1,,1,,,,,,,,,,1,1,,,,,,,1,,,,,1,,,,,,0,148,23178,488778,8,4,6,5,2,1,3,,,,,,,,,,,,,1680000
,1,,1,,1,,,,,1,,1,,,,,,,,1,,1,,,,,,,,,,,1,1,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,83,23199,488801,8,1,5,4,1,2,2,,,,,1910,,,,,,,,839000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,1,,,,,,0,160,23178,488778,8,5,,6,2,,4,,,,,,,,,,,,,2390000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,35,23073,488657,8,,,1,,1,20,,,,,,,,,,,,,430000
,1,,1,,1,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,91,23221,488844,17,2,,3,1,1,2,,,,,1954,,,,,,,,790000
,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,59,23035,488668,8,,,2,,,,,,,,,,,,,,,,765000
,1,,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,1,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,96,23114,488780,8,3,6,3,1,2,2,,,,,,,,,,,,,1080000
,1,,1,,1,,,,1,1,,,1,,,,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,1,56,23035,488668,8,,,3,,1,2,,,,,,,,,,,,,749000
,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,1,,,,,,0,100,23221,488844,17,,,4,1,1,1,,,,,1930,,,,,,,,850000
,,,1,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,1,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,95,23221,488844,17,,,2,,1,1,,,,,1900,,,,,,,,795000
,1,,,,1,,,,1,1,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,38,24026,488459,12,,6,2,,1,1,,,,,1880,,,,,,,,292000
1,1,,1,,1,,,,1,,,,,,,,,,,,,1,,,,,,1,,1,1,,1,,,,1,,1,,,1,,,,,,1,1,,1,,,,,1,,,1,,1,,,,,,0,245,23221,488844,17,,,8,,4,4,,,,,,,,,,,,,1849000
,1,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,32,23299,488272,14,,5,2,1,1,1,,,,,1900,,,,,,,,275000
,1,1,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,40,23221,488844,17,,,2,1,,1,,,,,,,,,,,,,425000
,1,,,,1,,,,1,1,,,1,,,,,1,,,,1,,,,,,,,,,,1,,,,,1,1,,,,,,,,,1,1,,,,,,,1,,,,,1,,,,,,0,41,23268,488329,14,5,6,2,1,1,1,,,,,,,,,,,,,398000
,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,1,,,1,,,,,,,,,1,,,,,,0,50,23268,488329,14,5,,2,1,1,1,,,,,,,,,,,,,400000
,1,,1,,1,,,,,1,,,,,,,,,,,,1,,,,,,1,,1,,,1,1,,1,1,,1,,,,,,,,,1,1,,,,,,,1,,,,,1,,,,,,0,110,23268,488329,14,,,6,2,2,4,,,,,,,,,,,,,1100000
,1,1,,,1,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,1,1,,,1,1,,,,1,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,60,23240,488253,14,4,8,2,1,1,1,,,,,,,,,,,,,490000
,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,0,21,23268,488329,14,,,1,,1,,,,,,1890,,,,,,,,175000
1,1,,1,,1,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,1,1,,,1,,1,,,,,,,,1,,1,1,,,,,,,,,,,,1,,,,,,1,136,22941,488819,17,2,,5,2,2,3,,,,,1900,,,,,,,,1400000
,,,,,1,,,1,1,1,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,63,23290,488420,14,,,3,1,2,2,,,,,,,,,,,,,598000
,1,,,,1,,,,1,1,,,,,,,,,,,,,,,1,1,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,0,32,23268,488329,14,,17,1,,1,,,,,,,,,,,,,,340000
,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,1,,,,,,0,57,23268,488329,14,,,3,1,1,2,,,,,,,,,,,,,400000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,40,23267,488283,14,5,,2,,,1,,,,,,,,,,,,,333000
,1,1,1,,1,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,68,23268,488329,14,5,,2,,1,1,,,,,,5,,,,,,,995000
,1,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,0,30,23268,488329,14,,5,2,,1,1,,,,,,,,,,,,,290000
1,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,1,,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,0,130,23268,488329,14,4,,5,1,,3,,,,,,,,,,,,,1785000
,1,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,1,1,,1,,,,,1,,,,,1,,1,,,1,,,,,,,,,,1,,,,,,1,90,23059,488275,14,,,4,,1,3,,,,,,,,,,,,,600000
1,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,1,,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,0,130,23268,488329,14,4,,5,1,,3,,,,,,,,,,,,,1785000
,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,1,15,23176,488338,14,,5,1,,1,,,,,,,,,,,,,,139000
,,,1,,1,,,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,1,1,,,1,,,1,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,0,46,23796,488585,11,,5,2,1,1,1,,,,,1930,,,,,,,,415000
,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,34,23638,488675,11,,6,2,1,1,1,,,,,1960,,,,,,,,335000
,,,1,,1,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,53,23796,488585,11,,5,2,1,1,1,,,,,1930,,,,,,,,495000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,101,23796,488585,11,,,5,,1,4,,,,,,,,,,,,,966000
,,,,,1,,,,1,1,,,1,,,,,,,,,1,,,,,,,,1,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,52,23796,488585,11,3,6,2,1,1,1,,,,,1900,,,,,,,,439000
,0,,,1,1,,,,1,1,,,1,,,,,,,,,1,,,,,,,,1,1,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,,,1,28,23703,488623,11,,6,2,,1,1,,,,,1900,,,,,,,,236000
,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,0,49,23796,488585,11,5,,3,,,2,,,,,,,,,,,,,415000
,1,1,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,1,1,,1,,,,,,,,,,1,,,,,,1,49,23899,488504,11,5,,2,1,1,1,,,,,,,,,,,,,378000
,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,,,,,1,,1,,,,,,0,131,23796,488585,11,,,6,1,2,3,,,,,,,,,,,,,1275000
,,,,,1,,,,1,1,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,0,152,23796,488585,11,,2,5,1,2,2,,,,,1900,,,,,,,,945000
,,,1,,1,,,,1,1,,,1,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,34,23796,488585,11,,6,2,,1,1,,,,,,,,,,,,,329000
