haussmann,ascenseur,orientation_sud,wc_separes,salon,cuisine,metro_proche,refait_recemment,mezzanine,calme,digicode,videophone,chauffage_electrique,chauffage_individuel,chauffage_collectif,chauffage_sol,ecoles_proches,commerces_proches,sur_cour,vue_toits,porte_blindee,poutres_apparentes,parquet,baignoire,cuisine_moderne,cuisine_americaine,cuisine_equipee,sans_vis_a_vis,balcon,cinemas_proches,cheminee,prevoir_travaux,parking,cave,rangements,immeuble_pierre,gardien,dressing,lumineux,moulures,double_vitrage,ravalements_recents,buanderie,chauffage_gaz,parking_public_proche,debarras,jardin,maison,appartement,entree,plan_etoile,traversant,terrasse,piscine,terrains_sport_proches,meuble,etat_general,etat_copropriete,studio,dernier_etage,local_velos,seloger,explorimmo,fnaim,laforet,pap,paruvendu,coordonnees_precises,surface,coordonnee_x,coordonnee_y,arrondissement,etage,nombre_etages,nombre_pieces,nombre_salles_de_bains,nombre_WC,nombre_chambres,date_refection,charges,nombre_fenetres,surface_balcon,date_construction,hauteur_plafond,taxe_fonciere,date_ravalement,honoraires,terrasse_surface,piscine_taille,classification_energie,prix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,315,,,,,,,,,,,,,,,,,,,,,,225000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,61,,,,,,3,,,,,,,,,,,,,,,,88000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,88,,,,,,5,,,3,,,,,,,,,,,,,237000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,88,,,,,,5,,,3,,,,,,,,,,,,,97000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,103,,,,,,6,,,3,,,,,,,,,,,,,340000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,303000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,315,,,,,,,,,,,,,,,,,,,,,,225000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,176,,,,,,5,,,3,,,,,,,,,,,,,579000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,93,,,,,,5,,,3,,,,,,,,,,,,,265000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,93,,,,,,5,,,3,,,,,,,,,,,,,250000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,98,,,,,,5,,,3,,,,,,,,,,,,,282000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,160,,,,1,,8,,,3,,,,,,,,,,,,,895000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,212000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,82,,,,,,3,,,1,,,,,,,,,,,,,250000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,278000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,201000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,82,,,,,,3,,,1,,,,,,,,,,,,,262000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,150,,,,,,7,,,4,,,,,,,,,,,,,463000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,82,,,,,,3,,,1,,,,,,,,,,,,,265000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,82,,,,,,3,,,1,,,,,,,,,,,,,337000
,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,97,,,,,,5,,,3,,,,,,,,,,,,,342000
,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,97,,,,,,5,,,3,,,,,,,,,,,,,376000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,82,,,,,,3,,,1,,,,,,,,,,,,,251000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,82,,,,,,3,,,1,,,,,,,,,,,,,280000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,97,,,,,,6,,,4,,,,,,,,,,,,,305000
,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,97,,,,,,5,,,3,,,,,,,,,,,,,360000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,314000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,97,,,,,,5,,,3,,,,,,,,,,,,,376000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,1,,142,,,,,,11,,,,,,,,,,,,,,,,960000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,75,,,,,,3,,,,,,,,,,,,,,,,288000
,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,,,,,,,,,,,,1,,230,,,,,,8,,,5,,,,,,,,,,,,,780000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,160,,,,,,6,,,4,,,,,,,,,,,,,470000
,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,175,,,,,,5,,,2,,,,,,,,,,,,,425000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,110,,,,,,6,,,,,,,,,,,,,,,,385000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,210,,,,,,9,,,,,,,,,,,,,,,,930000
,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,98,,,,,,5,,,3,,,,,,,,,,,,,368000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,93,,,,,,4,,,,,,,,,,,,,,,,381000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,163,,,,,,5,,,4,,,,,,,,,,,,,730000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,229000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,1,,,,,,1,,,,,,,,1,1,180,24416,488623,,,,7,,,4,,,,,,,,,,,,,865000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,247000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,101,,,,,,5,,,3,,,,,,,,,,,,,504000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,82,,,,,,3,,,1,,,,,,,,,,,,,246000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,1,,150,,,,,,5,,,2,,,,,,,,,,,,,439000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,1,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,160,,,,,,8,,,5,,,,,,,,,,,,,675000
,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,1,,,0,1,,1,,,1,,,,,,,,,1,1,,1,,,1,1,,,,,,,,,,,,,1,,154,,,,,,5,,,2,,,,,,,,,,,,,541000
,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,,,,,1,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,170,,,,,,8,,,3,,,,,,,,,,,,,760000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,236,,,,,,3,,,,,,,,,,,,,,,,185000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,120,,,,,,6,,,,,,,,,,,,,,,,649000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,1,,,,1,1,,1,,,1,1,,,,,,,,,,,,,1,,180,,,,,,7,,,2,,,,,,,,,,,,,530000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,121,,,,,,5,,,3,,,,,,,,,,,,,585000
,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,0,1,1,,,,,,,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,217,,,,1,,7,,,,,,,,,,,,,,,,565000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,97,,,,,,5,,,4,,,,,,,,,,,,,395000
,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,55,,,,,,3,,,2,,,,,,,,,,,,,238000
,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,1,,,1,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,101,,,,,,5,,,3,,,,,,,,,,,,,360000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,153,,,,,2,7,2,,4,,,,,,,,,,,,,435000
,,1,1,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,1,,,,,1,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,65,,,,,,3,,,2,,,,,,,,,,,,,268000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,90,,,,,,4,,,2,,,,,,,,,,,,,299000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,152,,,,,,6,,,4,,,,,,,,,,,,,402000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,,,,,,1,,500,,,,,,8,,,,,,,,,,,,,,,,360000
,,,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,1,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,90,,,,,,5,,,2,,,,,,,,,,,,,275000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,1,,197,,,,,,8,,,4,,,,,,,,,,,,,560000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,1,,140,,,,,,5,,,4,,,,,,,,,,,,,512000
,,,1,,1,,,,,,1,,,,,,,,,1,,1,1,,1,,,1,,,,1,,,,,,,,1,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,108,,,,,,4,,,,,,,,,,,,,,,,610000
,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,1,,,,1,1,,,,,1,,,,,,1,,,,,,,,1,,150,,,,,,6,,,4,,,,,,,,,,,,,1150000
,,,,1,1,,,1,1,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,1,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,1,,215,,,,,,7,,,2,,,,,,,,,,,,,1125000
,,,,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,0,,1,,,,1,,,1,,,,,,1,1,,,,,,,,1,,,,,,,,,,,1,,75,,,,,,4,,,2,,,,,,,,,,,,,255000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,88,,,,,,5,,,,,,,,,,,,,,,,355000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,264000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,244000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,227000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,97,,,,,,5,,,3,,,,,,,,,,,,,321000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,97,,,,,,5,,,3,,,,,,,,,,,,,370000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,103,,,,,,4,1,3,3,,,,,,,,,,,,,575000
,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,1,,,1,,1,,,,1,1,,1,,1,,,,,,,,,,,,,,,1,,105,,,,1,,5,,,3,,,,,,,,,,,,,344000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,82,,,,,,3,,,1,,,,,,,,,,,,,320000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,97,,,,,,5,,,3,,,,,,,,,,,,,283000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,210,,,,,,7,,,4,,,,,,,,,,,,,729000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,161,,,,,,6,,,3,,,,,,,,,,,,,373000
,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,97,,,,,,5,,,3,,,,,,,,,,,,,122000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,1,,150,,,,,,6,,,3,,,,,,,,,,,,,680000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,0,140,23268,488329,14,,,6,,3,3,,,,,,,,,,,,,400000
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,160,,,,,,7,,,3,,,,,,,,,,,,,550000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,1,,108,,,,1,,5,2,,2,,,,,,,,,,,,,278000
,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,1,,730,,,,,,,,,,,,,,,,,,,,,,16800000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,259000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,95,,,,,,6,,,,,,,,,,,,,,,,345000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,60,,,,,,3,,,,,,,,,,,,,,,,365000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,170,,,,,,6,,,,,,,,,,,,,,,,550000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,1,,30,,,,,,2,,,,,,,,,,,,,,,,117000
,,,1,,1,,,,1,,,,,,,,,,,,,,,,,1,,1,,,,1,1,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,217,,,,,,8,,,,,,,,,,,,,,,,780000
,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,150,,,,,,6,,,3,,,,,,,,,,,,,397000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,1,,160,,,,,,8,,,,,,,,,,,,,,,,600000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,,,,,,,,,1,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,250,,,,,,8,,,2,,,,,,,,,,,,,1400000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,1,,100,,,,,,6,,,3,,,,,,,,,,,,,349000
,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,1,1,,,,,,,,,,1,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,80,,,,,,5,,,1,,,,,,,,,,,,,235000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,137,,,,,,6,,,4,,,,,,,,,,,,,464000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,80,,,,,,5,,,3,,,,,,,,,,,,,399000
,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,,,,,,,,,,1,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,126,,,,1,,5,,,2,,,,,,,,,,,,,773000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,1,,,,,,,,1,,28,,,,,,1,,,,,,,,,,,,,,,,180000
,,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,1,1,,,,,1,,,,,,,,,,,,,,1,,68,,,,1,,5,,,3,,,,,,,,,,,,,253000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,85,,,,,,4,,,3,,,,,,,,,,,,,370000
,,,,1,1,,,1,,,,,,,,,,,,,,,1,,1,,,1,,1,,,1,1,,,1,1,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,1,0,395,23990,488651,20,1,,9,,,,,,,,,,,,,,,,1870000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,1,1,1,,,,,,,,1,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,150,,,,,,7,,,4,,,,,,,,,,,,,534000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,1,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,130,,,,,,6,,,4,,,,,,,,,,,,,355000
,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,,,,,,,,1,1,,,,,1,,,,,,1,,,,,,,,1,,150,,,,,,6,,,4,,,,,,,,,,,,,455000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,88,,,,,,5,,,3,,,,,,,,,,,,,285000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,100,,,,,,5,,,3,,,,,,,,,,,,,389000
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,170,,,,,,7,,,4,,,,,,,,,,,,,482000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,1,,,,1,,,,,1,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,160,,,,1,,8,,,3,,,,,,,,,,,,,425000
,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,1,,160,,,,,,8,2,,6,,,,,,,,,,,,,575000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,130,,,,,,5,1,,3,,,,,,,,,,,,,340000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,50,,,,,,2,,,,,,,,,,,,,,,,189000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,1,,,1,,,1,1,,,,,1,,,,,,,,,,,,,,1,,150,,,,,,7,2,,5,,,,,,,,,,,,,360000
,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,163,23719,488256,12,,,7,,,5,,,,,,,,,,,,,499000
,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,,,,,1,,1,1,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,172,,,,,,7,,,1,,,,,,,,,,,,,495000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,180,,,,,,7,,,4,,,,,,,,,,,,,990000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,1,,68,,,,,,4,,,,,,,,,,,,,,,,190000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,110,,,,,,7,,,1,,,,,,,,,,,,,374000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,0,140,23268,488329,14,,,6,,3,3,,,,,,,,,,,,,400000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,300,,,,,,4,,,,,,,,,,,,,,,,642000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,184000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,1,,85,,,,,,5,,,2,,,,,,,,,,,,,380000
,,,,,1,,,1,1,,,,,,,,1,,,,,,,,,1,,,,1,,1,1,1,,,1,,,,,1,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,260,,,,,,9,,,,,,,,,,,,,,,,899000
,,,1,,1,,,,1,,,1,,,,,,,,,,1,,,,1,,1,,1,,,,1,,,,,,,,1,,,,1,1,,1,,,1,,,1,,,,,,,,,,,1,,108,,,,,,5,,,3,,,,,,,,,,,,,275000
,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,86,,,,,,5,,,,,,,,,,,,,,,,429000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,0,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,165,,,,,,7,,,4,,,,,,,,,,,,,468000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,130,,,,,,6,,,3,,,,,,,,,,,,,443000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,98,,,,,,5,,,3,,,,,,,,,,,,,273000
