haussmann,ascenseur,orientation_sud,WC_separes,salon,cuisine,metro_proche,refait_recemment,mezzanine,calme,digicode,videophone,chauffage_electrique,chauffage_individuel,ecoles_proches,commerces_proches,sur_cour,vue_toits,porte_blindee,poutres_apparentes,parquet,baignoire,cuisine_moderne,cuisine_americaine,cuisine_equipee,sans_vis_a_vis,balcon,cinemas_proches,cheminee,prevoir_travaux,parking,cave,rangements,immeuble_pierre,gardien,dressing,lumineux,moulures,double_vitrage,ravalements_recents,buanderie,chauffage_gaz,parking_public_proche,debarras,jardin,maison,appartement,entree,plan_etoile,traversant,terrasse,piscine,terrains_sport_proches,meuble,etat_general,etat_copropriete,studio,surface,coordonnee_x,coordonnee_y,arrondissement,etage,nombre_etages,nombre_pieces,nombre_salles_de_bains,nombre_WC,nombre_chambres,date_refection,charges,nombre_fenetres,surface_balcon,date_construction,hauteur_plafond,taxe_fonciere,date_ravalement,honoraires,terrasse_surface,piscine_taille,classification_energie,prix
1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,6,23178,488778,8,,,1,,,,,,,,,,,,,,,,59000
,1,,,1,1,,,,,1,,,,,,,,,,1,,,,,,,,,,1,1,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,230,23178,488778,8,1,,9,1,,6,,,,,,,,,,,,,1990000
1,1,,,1,1,,,,,,,,1,,,,,,,1,,,,,,,,1,,,1,,,1,,,1,1,,,,,,,,1,1,,,,,,1,,,,127,23209,488825,8,3,,5,1,2,3,,,,,,,,,,,,,1295000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,1,,,1,,,1,,,1,,,,,,,,,1,1,,1,,,,1,,,,258,23178,488778,8,2,,8,2,3,5,,,,,,,,,,,,,2250000
,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,1,,,1,50,23178,488778,8,5,,1,1,,,,,,,,,,,,,,,1200000
,1,,,,1,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,102,23204,488746,8,,,5,,,4,,,,,,,,,,,,,837000
,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,1,,,,1,,,,,,,89,23178,488778,8,8,,3,1,,1,,,,,,,,,,,,,1299000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,1,11,23178,488778,8,6,,1,,,,,,2,,,,,,,,,,84000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,87,23089,488806,8,,,4,2,,3,,,,,,,,,,,,,945000
,1,,,,1,,,,1,1,,,,,,,,,,1,,,,,,,,1,,,,1,,1,,,,,,,,,,,,1,1,,,,,,,,,,155,23178,488778,8,1,,5,2,3,3,,,,,,,,,,,,,1950000
,1,,,,1,,,,,1,,,,,,,,,,1,,,,,,1,,1,,,1,1,,1,,,,,,1,,,,,,1,1,,,,,,1,,,,278,23178,488778,8,,,6,2,4,4,,,,,,,,,,,,,2670000
,1,,,,1,,,,,,,,1,,,,,,,,1,,,,,1,,,,1,1,,,,1,,,,,,,,,,,1,1,,,1,,,,,,,149,23178,488778,8,,,5,1,2,3,,,,,,,,,,,,,2933000
,,,,,1,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,96,23178,488778,8,3,,3,,2,2,,,,,,,,,,,,,1667000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,93,23178,488778,8,,,3,,2,1,,,,,,,,,,,,,800000
,1,,,,1,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,95,23178,488778,8,4,,3,,2,2,,,,,,,,,,,,,1724000
,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,191,23178,488778,8,4,,6,,,3,,,,,,,,,,,,,2090000
1,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,1,,1,,1,1,,,,,,,,,1,1,,1,,,,1,,,1,220,23178,488778,8,3,,7,1,2,5,,,,,,,,,,,,,2120000
,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,93,23796,488585,11,1,,4,1,,3,,,,,,,,,,,,,830000
,1,,,1,1,,,,,,,,,,,,,,,1,,,,,,1,,1,,,1,,1,1,,,,,,,,,,,,1,1,,,,,,1,,,,210,23178,488778,8,2,,5,2,3,3,,,,,,,,,,,,,3200000
,1,,,1,1,,,,1,,,,,,,1,,,,1,,,,,,,,1,,,1,,1,,1,,1,,,,,,,,,1,1,,,,,,1,,,,140,23178,488778,8,3,,5,1,,3,,,,,,,,,,,,,1240000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,1,29,23178,488778,8,,,1,,,,,,,,,,,,,,,,230000
,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,86,23796,488585,11,1,,4,1,2,3,,,,,,,,,,,,,795000
,1,,,,1,,,,1,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,83,23152,488810,8,1,,4,1,2,2,,,,,,,,,,,,,839000
,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,1,22,23178,488778,8,6,,1,,,3,,,,,,,,,,,,,220000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,45,23178,488778,8,6,,2,,,1,,,,,,,,,,,,,660000
1,1,1,,,1,,,,,,,,1,,,,,,,,,,,1,,1,,,,,1,,,1,1,,,,,,,,,,,1,1,,,,,,1,,,,241,23178,488778,8,6,,7,1,,4,,,,,,,,,,,,,3380000
,1,,,,1,,,,1,1,,,,,,,,,,1,1,,,,1,,,1,1,,1,,,1,1,,1,,,1,,,,,,1,1,,,,,,1,,,,204,23178,488778,8,3,,7,2,,4,,,,,,,,,,,,,1850000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,1,,,1,12,23178,488778,8,4,,1,,,,,,,,,,,,,,,,200000
,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,74,23178,488778,8,,,4,1,,2,,,,,,,,,,,,,1568000
,1,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,9,23178,488778,8,,,1,,,,,,,,,,,,,,,,100000
,1,,,,1,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,94,23178,488778,8,1,,3,,,2,,,,,,,,,,,,,1502000
,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,12,23178,488778,8,4,,1,,,,,,,,,,,,,,,,205000
,1,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,1,1,1,,,,,,,,1,,1,,,,,,,1,,,,61,23178,488778,8,,,2,1,,1,,,,,,,,,,,,,1550000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,1,,,,263,23178,488778,8,,,8,1,,2,,,,,,,,,,,,,2270000
,1,,,,1,,,,,1,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,1,46,23178,488778,8,3,,1,1,,,,,,,,,,,,,,,875000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,156,23178,488778,8,6,,6,,,,,,,,,,,,,,,,1190000
,1,,,,1,,,,1,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,44,23178,488778,8,,,3,1,,1,,,,,,,,,,,,,539000
,1,,,,1,,,,,1,,,,,,,,,,1,,,1,,,,,,,1,1,1,,1,1,,,,,1,,,,,,1,1,,,,,,1,,,,276,23178,488778,8,1,,7,1,3,4,2011,,,,,,,,,,,,2400000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,1,1,,,,1,,,,,,,,,1,1,,,,,,1,1,,,178,23152,488810,8,3,,6,1,3,5,,,,,,,,,,,,,1950000
,1,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,84,23178,488778,8,1,,3,1,2,2,,,,,,,,,,,,,850000
1,1,,,1,1,,,,,1,,,,,,,,,,1,,,,,,,,1,,,1,,,1,1,,1,,,,,,,,,1,1,,1,,,,1,,,,171,23178,488778,8,4,,5,2,2,3,,,,,,,,,,,,,1795000
,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,,,1,,,1,43,23178,488778,8,,,1,1,,,,,,,,,,,,,,,443000
,,1,,1,1,,,1,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,160,23178,488778,8,2,,5,3,,3,,,,,,,,,,,,,3290000
,1,,,1,1,,,,,,,,1,,,,,,,1,,,,,,1,,,,1,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,175,23178,488778,8,,,5,1,,3,,,,,,,,,,,,,1990000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,1,21,23796,488585,11,,,1,,,,,,,,,,,,,,,,169000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,1,,,1,1,,,,,,1,,,,130,23178,488778,8,,,4,,,3,,,,,,,,,,,,,1190000
,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,1,,,,,,1,,,,73,23178,488778,8,3,,3,1,,2,,,,,,,,,,,,,679000
1,1,,,1,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,1,1,1,,1,,1,,,,,,,,,,1,1,,,,,,1,,,1,180,23178,488778,8,3,,7,1,,5,,,,,,,,,,,,,1950000
,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,82,23178,488778,8,1,,4,1,2,2,,,3,,,,,,,,,,850000
,1,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,1,,,,,,1,,,,,,1,1,,,,,,1,,,,188,23178,488778,8,4,,5,2,2,4,,,,,,,,,,,,,1800000
1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,1,1,,,,,,1,,,,65,23178,488778,8,,,4,,,1,,,,,,,,,,,,,1060000
,1,,,1,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,1,1,,,,,,,,,1,,,,,,,,,,,81,23178,488778,8,,,2,1,,1,,,,,,,,,,,,,756000
,1,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,1,1,,,1,,,,,,1,,,,,,1,,,,,,,1,,,,106,23178,488778,8,4,,5,1,,3,,,,,,,,,,,,,1390000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,8,23178,488778,8,6,,1,,,,,,,,,,,,,,,,65000
,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,12,23178,488778,8,,,1,1,,,,,,,,,,,,,,,1590000
,1,,,1,1,,,,,1,,,1,,,1,,,,1,,,,,,,,1,1,1,1,,,,,,1,,,,,,,,,1,1,,,,,,1,,,,196,23178,488778,8,1,,7,,,3,,,,,,,,,,,,,2257000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,1,1,,,1,,,,,,,,,1,,,,,,,1,,,,74,23178,488778,8,,,3,1,,1,,,,,,,,,,,,,990000
,1,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,1,1,1,,1,1,,,,,,,,,,,1,1,,,,,,1,,,,276,23178,488778,8,,,7,4,3,4,,,,,,,,,,,,,2400000
,,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,64,23318,488707,8,4,,3,1,,2,,,,,,,,,,,,,625000
,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,203,23152,488810,8,,,7,,,5,,,,,,,,,,,,,1850000
1,,,,,1,,,,1,1,,,1,,,,,,,1,,,,,,,,1,,,1,,,1,,,1,,,,,,,,,1,1,1,,,,,1,,,,74,23178,488778,8,,,3,1,2,1,,,,,,,,,,,,,990000
1,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,215,23178,488778,8,4,,5,1,3,3,,,,,,,,,,,,,2250000
,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,23178,488778,8,,,1,1,,,,,,,,,,,,,,,190000
,1,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,130,23004,488719,8,,,4,1,2,3,,,,,,,,,,,,,1550000
1,1,,,,1,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,1,,,,,,,1,,,,55,23178,488778,8,,,3,,,1,,,,,,,,,,,,,810000
1,,,,1,1,,,,1,,,,,,,,,,,1,,,,,,,,1,,,1,1,,,1,,1,,,,,,,,,1,1,,,,,,1,,,,186,23209,488825,8,1,,6,1,3,4,,,,,,,,,,,,,1400000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,72,23178,488778,8,7,,3,,,2,,,,,,,,,,,,,1100000
1,1,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,54,23178,488778,8,,,2,,,1,,,,,,,,,,,,,556000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,1,,,,105,23178,488778,8,,,4,,,2,,,,,,,,,,,,,840000
,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,26,23178,488778,8,,,2,,,1,,,,,,,,,,,,,303000
,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,1,,1,,,1,,,1,,,,,,,,,1,1,,1,,,,1,,,,105,23178,488778,8,,,4,1,,,,,,,,,,,,,,,840000
,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,1,,,,1,,,1,,,,52,23178,488778,8,,,2,,2,1,,,,,,,,,,,,,559000
1,1,,,,1,,,,,1,,,,,,,,,,1,,,1,,,,,1,,,1,,,1,1,,1,,,,,,,,,1,1,,1,,,,1,,,,215,23178,488778,8,4,,6,3,3,4,,,,,,,,,,,,,2250000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,49,23759,488511,11,,,2,,,1,,,,,,,,,,,,,399000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,130,23178,488778,8,1,,4,,,,,,,,,,,,,,,,1100000
1,1,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,1,,,1,1,1,1,1,,,,,,,,,,,1,1,,1,,,,1,,,,250,23178,488778,8,4,,6,1,,4,,,,,,,,,,,,,3100000
,1,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,31,23852,488547,11,2,,1,1,,,,,,,,,,,,,,,239000
,,,,,1,,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,1,19,23178,488778,8,,,1,1,,,,,,,,,,,,,,,248000
,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,35,23796,488585,11,,,2,1,,1,,,,,,,,,,,,,329000
,1,,,,1,,,,,1,,,,,,,,,,1,,,,1,,,,1,,1,1,1,,1,,,1,,,,,,,,,1,1,,,,,,1,,,,150,23178,488778,8,1,,5,2,,3,,,,,,,,,,,,,1540000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,23178,488778,8,,,8,,,1,,,,,,,,,,,,,2700000
,1,1,,,1,,,,1,,,,,,,,,,,,,,1,,,1,,,,,1,,,1,,,,,,,,,,,,1,,,1,1,,,1,,,,110,23178,488778,8,7,,3,1,2,2,,,,,,,,,,,,,1750000
1,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,1,,,,1,,,,49,23152,488810,8,3,,2,,,1,,,,,,,,,,,,,485000
,1,,,,1,,,,1,1,,,,,,,,,,1,,,,,,,,1,,,1,1,,,,1,,1,,,,,,,,1,1,,1,,,,1,,,1,75,23178,488778,8,3,,4,1,,2,,,,,,,,,,,,,685000
,1,,,1,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,1,1,,,,,,1,,,,65,23178,488778,8,,,3,1,,2,,,,,,,,,,,,,813000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,124,23178,488778,8,,,5,,,3,,,,,,,,,,,,,1380000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,23178,488778,8,,,1,,,,,,,,,,,,,,,,100000
,1,,,,1,,,,,,,,1,,,,,,,1,,,,,,1,,1,,,,,,,,,1,,,1,,,,,,1,1,,,,,,1,,,,172,23178,488778,8,2,,5,1,2,3,,,,,,,,,,,,,2148000
,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,43,23178,488778,8,,,3,1,,2,,,,,,,,,,,,,367000
1,,,,1,1,,,,1,1,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,1,,,1,,,,45,23178,488778,8,,,3,,,1,,,,,,,,,,,,,520000
1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,1,,,,1,,,,61,23152,488810,8,1,,3,,,2,,,,,,,,,,,,,605000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,23,23178,488778,8,1,,2,,,1,,,,,,,,,,,,,255000
1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,163,23178,488778,8,2,,5,,,4,,,,,,,,,,,,,1685000
1,1,,,,1,,,,1,1,,1,,,,,,,,,,,,1,,1,,,1,,,1,,1,,1,,1,,,,,,,,1,,,,,,,1,,,1,53,23178,488778,8,,,6,,,4,,,,,,,,,,,,,575000
1,1,1,,1,1,,,,,,,,1,,,,,,,1,1,,,1,,,,1,,,1,,,,,,1,,,,,,,,,1,1,,,,,,1,,,,99,23178,488778,8,1,,4,1,2,2,,,,,,,,,,,,,975000
,1,,,1,1,,,,,1,,,,,,1,,,,1,,,,,,,,,,1,1,1,,1,1,,,,,1,,,,,,1,1,,1,,,,1,,,,64,23178,488778,8,,,3,,,1,,,,,,,,,,,,,745000
,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,44,23178,488778,8,,,2,1,,1,,,,,,,,,,,,,968000
,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,98,23178,488778,8,,,4,1,2,,,,,,,,,,,,,,975000
,1,,,,1,,,1,1,1,,,1,,,1,,,1,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,1,,,1,,,,1,,,,96,23178,488778,8,,,4,1,,2,,,,,,,,,,,,,880000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,73,23178,488778,8,,,3,1,,2,,,,,,,,,,,,,599000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,1,26,23178,488778,8,,,1,1,,,,,,,,,,,,,,,330000
,1,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,17,23178,488778,8,5,,2,,,1,,,,,,,,,,,,,190000
,1,,,,1,,,,1,1,,,,,,,,,,1,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,1,,,1,20,23178,488778,8,,,1,1,,,,,,,,,,,,,,,330000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,1,,,,,,,1,,,,,,,,,1,1,,,,,,1,,,,280,23178,488778,8,3,,7,3,3,5,,,,,,,,,,,,,2780000
,1,,,,1,,,,1,1,,,,,,,,,,1,,,,,,,,1,,,1,1,,1,,,,,,,,,,,,1,1,,,,,,1,,,,159,23178,488778,8,1,,5,2,3,3,,,,,,,,,,,,,1850000
,1,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,1,,,,145,23178,488778,8,,,5,3,,3,,,,,,,,,,,,,1880000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,30,23178,488778,8,,,2,1,,1,,,,,,,,,,,,,382000
,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,1,,,1,1,,,,,,1,,,,278,23178,488778,8,,,8,2,4,4,,,,,,,,,,,,,2770000
,1,,,,1,,,,,1,,,1,,,,,,,1,,,,,,,,,,1,1,,,,,,1,,,,,,,,,1,,,,,,,1,,,,81,23178,488778,8,,,4,1,,2,,,,,,,,,,,,,1050000
,1,,,,1,,,,1,1,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,43,23178,488778,8,,,1,1,,,,,,,,,,,,,,,679000
,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,1,,,,,,1,1,,,,,,1,,,,39,23178,488778,8,,,2,1,,1,,,,,,,,,,,,,540000
,1,,,,1,,,,,1,,,1,,,,,,,1,1,,,,,,,1,,,1,,1,1,,,1,,,,,,,,,1,1,,1,,,,1,,,,127,23178,488778,8,2,,4,1,,2,,,,,,,,,,,,,1250000
,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,110,23178,488778,8,,,5,1,,4,,,,,,,,,,,,,1281000
,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,1,7,23178,488778,8,6,,1,,,,,,,,,,,,,,,,65000
,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,19,23178,488778,8,6,,2,,,2,,,,,,,,,,,,,136000
,1,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,1,,1,1,,1,,,,1,,,,230,23178,488778,8,,,9,1,2,6,,,,,,,,,,,,,1990000
,1,1,,,1,,,,,1,,,,,,,,,,,,,,1,,1,,,,1,1,1,,,,,,,,1,,,,,,1,,,,,,,,,,,75,23178,488778,8,3,,3,1,,2,,,,,,,,,,,,,780000
1,1,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,1,1,,1,,,,1,,,,107,23178,488778,8,,,5,2,2,3,,,,,,,,,,,,,1093000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,145,23251,488700,8,,,5,3,,3,,,,,,,,,,,,,1449000
,1,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,98,23178,488778,8,,,5,1,,4,,,,,,,,,,,,,1155000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,117,23178,488778,8,,,3,1,,1,,,,,,,,,,,,,1940000
,1,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,,1,1,,,,,,1,,,,167,23178,488778,8,3,,6,2,2,4,,,,,,,,,,,,,1645000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,,,,,1,,,1,28,23178,488778,8,,,1,,,,,,,,,,,,,,,,330000
,,,,,1,,,,,,,,1,,,,,,,1,,,1,1,,,,1,,,1,,,,,,,,,,,,,,,1,,,1,,,,1,,,,50,23178,488778,8,1,,2,,,1,,,,,,,,,,,,,520000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,1,1,,,,,,1,,,,203,23178,488778,8,3,,7,2,,5,,,,,,,,,,,,,1850000
,,1,,,1,,,,,,,,1,,,1,,,,1,,,,,,1,,1,,,,,,,1,,1,,,,,,,,,1,1,,,,,,1,,,,93,23178,488778,8,5,,4,1,,3,,,,,,,,,,,,,845000
1,,1,,1,1,,,,,,,,,,,,,,,1,,,,1,,1,,1,,,1,,,,,,1,,,,,,,,,1,1,,,,,,1,,,,237,23178,488778,8,,,7,1,,4,,,,,,,,,,,,,2500000
,1,,,,1,,,,1,,,,,,,,,,,1,,,,,1,,,1,1,,,,,1,,,1,,,,,,,,,1,1,,,,,,1,,,,203,23178,488778,8,,,8,1,,5,,,,,,,,,,,,,1850000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,1,1,1,,,,,,,,,,1,,,1,,,,1,,,,203,23178,488778,8,,,7,1,2,4,,,,,,,,,,,,,2173000
,,,,,1,,,,1,1,,,1,,,,,,1,,,,1,,,,,,,,1,,,1,1,1,,,,,,,,,,1,1,,1,,,,1,,,,95,23178,488778,8,,,5,1,,2,,,,,,,,,,,,,950000
,,,,,1,,,,1,,,1,,,,1,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,41,23178,488778,8,2,,2,1,,1,,,,,,,,,,,,,380000
,1,1,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,1,,,,,,,,,,205,23178,488778,8,5,,7,2,2,4,,,,,,,,,,,,,2850000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,66,23178,488778,8,,,2,1,2,1,,,,,,,,,,,,,605000
,,,,,1,,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,16,23178,488778,8,1,,1,,,,,,,,,,,,,,,,230000
